Cus_codigo;for_codigo;Cus_Nome;Cus_desconto1;Cus_desconto2;Cus_desconto3;Cus_desconto4;Cus_IPI;Cus_Frete;Cus_Icms;Cus_Embalagens;Cus_Financeira;Cus_Simples;Cus_outros;Cus_obs;Cus_MargValAgreg;Cus_IcmsDestino;Cus_TributacaoICMS;Cus_situacao;Cus_Importacao;Cus_Cambio;Cus_TpVlNFo;Cus_NFoICMS;Cus_NFoOutros;Cus_NFoIPI;Cus_NFoSimples;Cus_NFoEmbalagem;Cus_NFoFinanceiro;Cus_NFoFrete;Cus_NFoDesconto;Cus_ICMSDifAlqIPI;Cus_PorcCartao;Cus_STEmbalagem;Cus_CreditoICMS;Cus_CreditoPIS;Cus_CreditoCOFINS;Cus_CustoFixo;Cus_Desconto;Cus_FreteemCompra;Cus_ICMSValorCompra
232;401;FORNECEDOR FABRICA;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;PREÇO FINAL;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;False;;False;;;;;;False;False
233;407;PEÇAS;;;;;15,0000;0,0000;10,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,5  IPI 15% ST 10%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;False;;False;;;;;;False;False
234;39;VERTZ 2;;;;;0,0000;;0,0000;;;0,0000;0,0000;MARGEM 2,4  IPI E ST ISENTOS;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
235;413;ACEND ILUMINAÇÃO;;;;;0,0000;0,0000;8,4600;0,0000;0,0000;0,0000;0,0000;MARGEM 2,5  IPI ISENTO ST 8,46%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;False;;False;;;;;;False;False
236;414;MISTER LED FORA LINHA;;;;;0,0000;0,0000;9,0800;0,0000;0,0000;0,0000;0,0000;MARGEM 2,4  IPI ISENTO ST 9,08%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;False;;False;;;;;;False;False
237;415;MANTRA FORA LINHA;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;Margem 2,6  IPI E ST ISENTOS;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
238;13;ABALUX IMPORTADO;17,0000;;;;15,0000;0,0000;29,4000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,1  IPI 15% ST 29,40%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;False;0;False;;;;;;False;False
239;20;BRILIA HASTE;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,5;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
240;431;NEW LINE IMPORTADOS;;;;;15,0000;0,0000;12,8400;0,0000;0,0000;0,0000;0,0000;MARGEM 2,7  IPI 15% ST 12,84%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
241;433;PUNTOLUCE;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,4  IPI E ST ISENTOS;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
242;401;FILLAMENTO COM MARGEM;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;;0,0000;MARGEM 2,5;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
243;435;ECOPYRE;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MAEGEM 2,2;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
244;438;POWER LUME - PROFILE;0,0000;;;;9,7500;0,0000;12,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,4 /  IPI: 9,75% / ST: 12%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
245;438;POWER LUME - PAISAGISMO;25,0000;;;;0,0000;0,0000;16,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,4 // DESCONTO DE 25%  IPI: ISENTO ST: 16%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
246;438;POWER LUME;;;;;0,0000;0,0000;16,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,4  IPI ISENTO E ST: 16%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;;False;False;False;False;False;False;False;False;;0;False;;;;;;False;False
247;440;OLD ARTISAN;;;;;11,2500;0,0000;8,8200;0,0000;0,0000;0,0000;0,0000;MARGEM 2,5  IPI 11,25% // ST 8,82%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
248;234;FAS - MARGEM 1,8;15,0000;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;** DESCONTO DE 20% **   MARGEM 1,8   SEM IPI E ST;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
249;449;INOV9 - PÇS;;;;;0,0000;0,0000;9,9000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,5  IPI: ISENTO ST: 9,90%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
250;452;SUNNY;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,5;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
251;453;DRAMALUX FORA DE LINHA;;;;;0,0000;0,0000;8,8200;0,0000;0,0000;0,0000;0,0000;MARGEM 2,5 // só aplicar margem // sem impostos  ST 8,82%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
252;455;INTERLIGHT FORA DE LINHA;;;;;15,0000;;18,0000;;;0,0000;0,0000;MARGEM 2,1  IPI 15% ST: 18%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
253;457;NACIONAL TETO E PAREDE;;;;;0,0000;0,0000;14,8200;0,0000;0,0000;0,0000;0,0000;MARGEM 2,5  IPI: ISENTO ST 14,82%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
254;457;NACIONAL MESA E PISO;;;;;0,0000;;14,4600;0,0000;;0,0000;0,0000;MARGEM 2,5  IPI: ISENTO ST 14,46%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
255;457;IMPORTADO TETO E PAREDE;;;;;0,0000;;22,8200;0,0000;;0,0000;0,0000;MARGEM 2,5  IPI ISENTO ST: 22,82%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
256;457;IMPORTADO MESA E PISO;;;;;0,0000;;22,4600;0,0000;0,0000;0,0000;0,0000;MARGEM 2,5  IPI ISENTO ST: 22,46%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
257;462;DIREÇÃO DA LUZ FORA DE LINHA;;;;;15,0000;0,0000;8,6500;0,0000;0,0000;0,0000;0,0000;MARGEM: 2,4   IPI: 15% ST: 8,65%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
258;463;PIULUCCE FORA DE LINHA;;;;;0,0000;0,0000;9,0000;0,0000;0,0000;0,0000;0,0000;MARGEM: 2,50  ST: 9% IPI ISENTO;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;0;False;;;;;;False;False
259;3;BLUMENOX  IMPOSTOS APLICADOS NO PRE;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM: 2,5  IPI E ST INCLUSO NO PREÇO;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;0;False;;;;;;False;False
260;464;GDE;;;;;2,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,4  IPI 2% ST ISENTO;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
261;2;ILUMINAR ESPECIAL;;;;;5,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,9 - IPI DE 5% // CORRETO É DE 15%  (PEÇAS HOLE/PLANUS/SQUARE/LUA;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;0;False;;;;;;False;False
262;309;LOSCH PEÇAS;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MERGEM 2,5  IMPOSTOS JA APLICADOS NA TABELA;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
263;468;CITILUX;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM: 2,1  IPI: ISENTO ST: ISENTO;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;0;False;;;;;;False;False
264;470;ABALUX FORA DE LINHA;;;;;15,0000;0,0000;18,0000;0,0000;0,0000;0,0000;0,0000;MARGEM: 2,1  IPI: 15%  ST: 18%;0;0;;A;;;1;False;False;False;False;False;False;False;False;False;0;False;;;;;;False;False
265;471;ABALUX FORA DE LINHA;;;;;15,0000;0,0000;18,0000;0,0000;0,0000;0,0000;0,0000;MARGEM: 2,1  IPI: 15% ST: 18%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;0;False;;;;;;False;False
266;473;SPOT FORA DE LINHA;50,0000;;;;15,0000;;11,1700;;;;0,0000;MARGEM 2,4 ** DESCONTO DE 50%  ST 11,17% IPI 15%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
267;481;DSGNSELO - VAREJO;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;PREÇO DE TABELA  COMISSIONADO 25%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
268;484;LIGHT IMPORT;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,5;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
269;485;IDEAL ILUMINAÇÃO;;;;;0,0000;0,0000;8,4600;0,0000;0,0000;0,0000;0,0000;MARGEM 2,5   IPI ISENTO ST 8,46%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;0;False;;;;;;False;False
270;51;FASA REVENDA;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;PREÇO REVENDA **MARGEM 1,8**  IMPOSTO JÁ INCLUSOS;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
271;486;EMERSON VENTILADORES;;;;;0,0000;0,0000;30,1400;0,0000;0,0000;0,0000;0,0000;MARGEM 2,1  IPI INCLUSO ST: 30,14;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
272;486;EMERSON ILUMINAÇÃO;;;;;0,0000;;17,9400;0,0000;0,0000;0,0000;0,0000;MARGEM 2,1   IPI INCLUSO ST 17,94;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
273;486;EMERSON CONTROLE;;;;;0,0000;0,0000;38,5700;0,0000;0,0000;0,0000;0,0000;MARGEM 2,1  IPI ISENTO ST: 38,57;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
274;488;CABOS;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,4;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
275;490;TOM LUZ;;;;;0,0000;0,0000;16,4000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,5  IPI ISENTO ST 16,40%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
276;492;YPE;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;SOMENTE PARA NF;0;0;;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
277;39;VERTZ 3;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM APLICADA DIRETO;0;0;DIFERENCIAL DE ALÍQUOTAS;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
278;493;EKLART LED;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,3;0;0;DIFERENCIAL DE ALÍQUOTAS;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
279;495;FILLAMENTO PÇS ESPECIAIS;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,5;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
280;493;EKLART LED PEÇAS;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 4,3  valor alto pois estamos praticando vl de sobras;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
282;498;VIVENDI;;;;;0,0000;0,0000;25,0000;0,0000;0,0000;0,0000;0,0000;MARGEM: 2,5 %  IMPOSTOS GERAL: 25 %;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
283;506;ITAIM;;;;;0,0000;0,0000;18,0000;0,0000;0,0000;0,0000;0,0000;Margem - 2,4  IPI - ISENTO  ST- 18%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
284;509;PLANTEC;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM: 2,0%  IPI INCLUSO/ ST INCLUSO;0;0;ICMS NORMAL;A;;;1;False;False;False;False;False;False;False;False;;0;False;;;;;;False;False
285;511;DIRECTLIGHT;;;;;0,0000;0,0000;9,9000;0,0000;0,0000;0,0000;0,0000;MARGEM - 2,5 %  IPI - ISENTO / ST: 9,9%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
286;516;AMCP ELETRONICA;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;IPI - ISENTO  ST -  ISENTO;0;0;;A;;;1;False;False;False;False;False;False;False;False;;0;False;;;;;;False;False
287;521;ESTABLISHED;;;;;0,0000;;0,0000;;;0,0000;0,0000;MARGEM 2,0  (GERAL SEM IMPOSTOS)  IPI E ST ISENTOS;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
288;522;MB DECOR;;;;;15,0000;0,0000;31,6200;0,0000;0,0000;0,0000;0,0000;IPI: 15% / ST: 31,62   MARGEM: 2,5;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
289;513;TRON REFRIGERAÇÃO E ELETRONICA;;;;;0,0000;0,0000;11,1600;0,0000;0,0000;0,0000;0,0000;MARGEM: 2,20%  IPI: ISENTO ST: 11,16%,;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
290;524;AUTORIZADO DECOR;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,5 (GERAL SEM IMPOSTOS)  IPI E ST ISENTOS;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
291;531;SMALTI AMBIENTES;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM: 2,5%  IPI - isento ST - isento;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;0;False;;;;;;False;False
293;41;ARTEMIDE IMPORTAÇÃO VERTZ;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,5  IMPOSTOS INCLUSOS;0;0;DIFERENCIAL DE ALÍQUOTAS;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
294;527;WENTZ PREÇO FINAL;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;PREÇO CONSUMIDOR FINAL DA TABELA;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
295;38;MOOOI 2;;;;;0,0000;0,0000;18,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2  IPI INCLUSO ST 18%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
296;51;FASA REVENDA 2,0;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,0  IMPOSTOS INCLUSOS;0;0;DIFERENCIAL DE ALÍQUOTAS;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
297;534;NEW LINE BLACK;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,55   NÃO APLICAR SEM IMPOSTOS;0;0;DIFERENCIAL DE ALÍQUOTAS;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
298;481;DSGNSELO MARGEM APLICAR;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,3  IMPOSTOS INCLUSOS;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
299;7;BERTOLUCCI PREÇO SUGERIDO;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;PREÇO TABELA SUGERIDO  MARKUP 2,2;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;0;False;;;;;;False;False
300;540;BONVENON - LOJA ELETRICA;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,5  TABELA JA COM OS IMPOSTOS;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
301;234;FAS - LAMPADAS;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 1,8;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
302;541;USINA DESIGN;;;;;15,0000;0,0000;12,4300;0,0000;0,0000;0,0000;0,0000;MARGEM 2,5  IPI 15% ST 12,43%;0;0;DIFERENCIAL DE ALÍQUOTAS;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
303;543;MOLDI TELAS TENSIONADAS;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM JA APLICADA NA TABELA DA SILVANIA;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;2;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
304;545;BELLA ITALIA;;;;;9,7500;0,0000;14,8200;0,0000;0,0000;0,0000;0,0000;MARGEM 2,5  IPI 9,75% ST 14,82%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
305;555;PEÇAS COM MARGEM 2,7;;;;;0,0000;;8,5000;;;;0,0000;MARGEM 2,7  IPI ISENTO ST;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
306;556;PREÇO REVENDA;;;;;0,0000;;0,0000;;;0,0000;0,0000;MARGEM 2,5  PREÇO JÁ COM 10% DE DESCONTO FORNECEDOR CONCEDEU;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
307;557;ADENILSA CIPÓ;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,5;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
308;558;INOVVA INTERIORES LTDA. - ME;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,0  IMPOSTOS INCLUSOS;0;0;DIFERENCIAL DE ALÍQUOTAS;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
309;561;FRONTIER IMPORTADORA;;;;;15,0000;0,0000;12,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,6  IMPOSTOS GERAL27%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;0;False;;;;;;False;False
310;565;LUMINÁRIAS NOGUEIRA;;;;;0,0000;0,0000;8,4600;0,0000;0,0000;0,0000;0,0000;MARGEM 2,5  IPI ISENTO ST 8,46%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
311;567;LUMINATTI;;;;;10,0000;;37,0300;;;;;MARGEM 2,10  ST 37,03 % - IPI 10%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
312;576;ROTOPLANETA;;;;;0,0000;0,0000;10,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,5  IPI ISENTO ST 10%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
313;10;STELLA FONTE 311;;;;;3,7500;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,1  ST ISENTA IPI 3,75%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
314;10;STELLATECH - FITA 312;;;;;9,7500;;0,0000;;;;0,0000;MARGEM 2,1  IPI 9,75%,  SEM ST;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
315;578;STUDIOLUCE ILUMINACAO IMPORTACAO E;;;;;15,0000;0,0000;12,8400;0,0000;0,0000;0,0000;0,0000;MARGEM 2,6  IPI 15% E ST 12,84%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
316;585;PD LED;;;;;0,0000;0,0000;14,4600;0,0000;0,0000;0,0000;0,0000;MARGEM 2,5  ST 14,46 % IPI ISENTO;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
317;2;ILUMINAR - SLOT / GAP;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM DE 3,2  SEM ADIÇÃO DE IMPOSTOS;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
318;10;STH TRILHO 317;;;;;5,0000;0,0000;27,2000;0,0000;0,0000;0,0000;0,0000;Margem Aplicada de 2,50 *   - ST :27,20% - IPI 5%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
319;10;STH SPOT 318;;;;;15,0000;0,0000;32,5900;0,0000;0,0000;0,0000;0,0000;Margem Aplicada de 2,50 *   - ST :32,59% - IPI 15%;43;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;False;False
320;442;DUE LUCI;;;;;0,0000;0,0000;8,4600;0,0000;0,0000;0,0000;0,0000;MARGEM 2,5  IPI ISENTO - ST 8,46%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;0;False;;;;;;;False
321;606;NATURAL LIGTH;;;;;0,0000;0,0000;6,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,5%  IPI ISENTO  ST 6%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;0;False;;;;0;0;;False
322;631;ATTIMO INDUSTRIA DE LUMINARIAS LTDA;;;;;0,0000;0,0000;14,4600;0,0000;0,0000;0,0000;0,0000;margem 2,5%   IPI ISENTO / ST 14,46%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;False;0;False;;;;0;0;False;False
323;634;ALPERTONE;;;;;9,7500;0,0000;32,3300;0,0000;0,0000;0,0000;0,0000;MARGEM 2,1  IPI 9,75% ST 32,33%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;False;;False;;;;;;False;False
324;642;3D LED FONTE;;;;;0,0000;0,0000;9,5400;0,0000;0,0000;0,0000;0,0000;MARGEM 2,3  IPI ISENTO / ST 9,54%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;0;False;;;;0;0;;False
325;659;MADELUSTRE PÇS;47,0000;;;;9,7500;;0,0000;;;;0,0000;MARGEM 2,4  IPI 9,75 SEM ST;0;19,2;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;;False;;;;;;;False
326;661;ABAJÚ PÇS;;;;;15,0000;;18,0000;;;;;MARGEM 2,4  IPI 9,75 ST 18%;55;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;True;;False;;;;;;;False
327;41;ARTEMIDE / ILUMINAR;;;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;MARGEM 2,7;0;0;;A;;;1;False;False;False;False;False;False;False;False;;0;False;;;;0;0;;False
328;673;PIX;;;;;9,7500;0,0000;31,8500;0,0000;0,0000;0,0000;0,0000;MARGEM - 2,5   IPI 9,75%  ST 31,85%;0;0;SUBSTITUIÇÃO TRIBUTÁRIA;A;;;1;False;False;False;False;False;False;False;False;;0;False;;;;0;0;False;False
